sample: 0 ./temp/LA_E_1350882.wav
1, 0.6306791, 0.6306790709495544, 0.5799524899998687
2, 0.63251275, 0.6315959095954895, 0.6462390479996429
3, 0.63982046, 0.6343374252319336, 0.6776313559998925
4, 0.6526502, 0.6389156132936478, 0.6240677900000264
5, 0.65105146, 0.6413427829742432, 0.647221404999982
6, 0.65268886, 0.6432337959607443, 0.6460902170001646
7, 0.6503439, 0.6442495243889945, 0.6168789319999632
8, 0.6457707, 0.6444396749138832, 0.6150068649999412
9, 0.6471154, 0.6447369787428114, 0.617654648000098
10, 0.6447204, 0.6447353184223175, 0.6116675850003048
sample: 1 ./temp/LA_E_5130467.wav
1, 0.99805707, 0.9980570673942566, 0.563488032999885
2, 0.98285854, 0.9904578030109406, 0.6115732540001773
3, 0.9979668, 0.9929608106613159, 0.6488041679999696
4, 0.997821, 0.9941758513450623, 0.6552805210003498
5, 0.99554884, 0.9944504499435425, 0.49648794900031135
6, 0.9972107, 0.9949104885260264, 0.6194980569998734
7, 0.9407914, 0.9871791941779, 0.6575289659999726
8, 0.9976687, 0.988490380346775, 0.5907192469999245
9, 0.9520116, 0.9844371808899773, 0.617629135000243
10, 0.99775887, 0.9857693493366242, 0.6444818939999095
sample: 2 ./temp/LA_E_6842509.wav
1, 0.7033531, 0.7033531069755554, 0.5301351739999518
2, 0.67274636, 0.6880497336387634, 0.5014859180000713
3, 0.08462473, 0.48690806577603024, 0.652069320999999
4, 0.6161452, 0.5192173477262259, 0.6774402589999227
5, 0.6898683, 0.5533475324511528, 0.6182404450000831
6, 0.21316783, 0.49665091559290886, 0.6215974809997533
7, 0.067780904, 0.4353837711470468, 0.6532820450001964
8, 0.6235983, 0.45891058444976807, 0.5317379319999418
9, 0.489367, 0.46229463153415257, 0.6771402750000561
10, 0.17291158, 0.4333563268184662, 0.617470671999854
sample: 3 ./temp/LA_E_3913416.wav
1, 0.9496328, 0.9496328234672546, 0.617566171999897
2, 0.9513918, 0.9505123198032379, 0.6424230060001719
3, 0.90322703, 0.9347505569458008, 0.6238245029999234
4, 0.4301148, 0.8085916191339493, 0.6164953689999493
5, 0.9487265, 0.8366185903549195, 0.6240850919998593
6, 0.94292355, 0.8543360829353333, 0.5238464579997526
7, 0.6690157, 0.8278617433139256, 0.5264983199999733
8, 0.42479306, 0.7774781584739685, 0.6537293660003343
9, 0.9500473, 0.7966525091065301, 0.6211517819997425
10, 0.94601136, 0.8115883946418763, 0.5289915549997204
sample: 4 ./temp/LA_E_4570967.wav
1, 0.9578595, 0.9578595161437988, 0.6480970429997797
2, 0.083888166, 0.5208738408982754, 0.6594396909999887
3, 0.38280436, 0.4748506819208463, 0.6213802779998332
4, 0.109136604, 0.3834221623837948, 0.5238050229995679
5, 0.13770606, 0.33427894115448, 0.6549981059997663
6, 0.6020715, 0.37891103823979694, 0.6260573400004432
7, 0.053915095, 0.3324830462890012, 0.5319107469999835
8, 0.9407017, 0.4085103808902204, 0.6449850950002656
9, 0.076538466, 0.37162461255987483, 0.6418822260002344
10, 0.9554481, 0.43000696040689945, 0.6513410470001872
sample: 5 ./temp/LA_E_2378020.wav
1, 0.9924615, 0.9924615025520325, 0.6238768250000248
2, 0.81532365, 0.9038925766944885, 0.6782789829999274
3, 0.47083572, 0.7595402896404266, 0.6527355719999832
4, 0.99317074, 0.8179479017853737, 0.6824600129998544
5, 0.6908479, 0.7925278961658477, 0.6291846610001812
6, 0.78180015, 0.7907399386167526, 0.6211526859997321
7, 0.99482876, 0.8198954846177783, 0.6509689129998151
8, 0.6752431, 0.8018139339983463, 0.624262834000092
9, 0.9915794, 0.8228989872667525, 0.6507647299999917
10, 0.9904792, 0.8396570056676864, 0.7078996949999237
sample: 6 ./temp/LA_E_6137569.wav
1, 0.9978231, 0.9978231191635132, 0.6215100610002082
2, 0.9984143, 0.9981186985969543, 0.6792206139998598
3, 0.9962076, 0.9974816640218099, 0.6186381809998238
4, 0.9504491, 0.9857235252857208, 0.6474650430000111
5, 0.95585495, 0.9797498106956481, 0.6828258730001835
6, 0.9760776, 0.9791377782821655, 0.6178382640000564
7, 0.819334, 0.9563086628913879, 0.6221930300002896
8, 0.9972397, 0.9614250436425209, 0.6488620219997756
9, 0.99630284, 0.9653003546926711, 0.6411583770000107
10, 0.9988545, 0.9686557710170746, 0.6747933880001256
sample: 7 ./temp/LA_E_3623417.wav
1, 0.8063354, 0.8063353896141052, 0.6205096039998352
2, 0.1317517, 0.4690435454249382, 0.6437841790002494
3, 0.04074459, 0.3262772274514039, 0.6181995229999302
4, 0.16213414, 0.285241455771029, 0.6198123189997204
5, 0.8747054, 0.40313423946499827, 0.6577224360007676
6, 0.097523674, 0.3521991452823083, 0.6194945070001268
7, 0.039555494, 0.30753576649086817, 0.6288770529999965
8, 0.6064291, 0.3448974331840873, 0.6437086360001558
9, 0.9076895, 0.40742988636096317, 0.5263560630000939
10, 0.080700494, 0.37475694715976715, 0.632653628999833
sample: 8 ./temp/LA_E_7824929.wav
1, 0.017141769, 0.01714176870882511, 0.6220686269998623
2, 0.022263173, 0.019702470861375332, 0.6445875210001759
3, 0.014626978, 0.018010639895995457, 0.6194633579998481
4, 0.018884674, 0.018229148350656033, 0.6364650819996314
5, 0.011622236, 0.01690776590257883, 0.612204983999618
6, 0.013897255, 0.01640601409599185, 0.6219352409998464
7, 0.054062255, 0.02178547704326255, 0.5977112620003027
8, 0.014781789, 0.02091001602821052, 0.6185573689999728
9, 0.018264377, 0.020616056190596685, 0.6287979850003467
10, 0.009095496, 0.01946400012820959, 0.6454184770000211
sample: 9 ./temp/LA_E_8983191.wav
1, 0.9822696, 0.9822695851325989, 0.6545320289997107
2, 0.98308843, 0.982679009437561, 0.6262166440001238
3, 0.9793363, 0.9815647800763448, 0.6200711769997724
4, 0.97640693, 0.9802753180265427, 0.6481656260002637
5, 0.913628, 0.9669458508491516, 0.6216391660000227
6, 0.6188504, 0.9089299440383911, 0.620820201999777
7, 0.5004838, 0.850580496447427, 0.6333869979998781
8, 0.43595582, 0.7987524121999741, 0.528468418000557
9, 0.40483466, 0.7549837728341421, 0.6258959659999164
10, 0.45905292, 0.725390687584877, 0.6468211940000401
