sample: 0 ./temp/LA_E_1682845.wav
1, 0.023598427, 0.023598426952958107, 0.17763363100038987
2, 4.674538e-06, 0.01180155074553113, 0.17486647000077937
3, 0.51705676, 0.18021995488773732, 0.20123409900043043
4, 0.29394054, 0.20865010219790747, 0.20345197499955248
5, 0.0060746167, 0.16813500509542792, 0.20684454500042193
6, 0.9994, 0.3066791741871384, 0.17779600999983813
7, 0.008176761, 0.2640359722672656, 0.17583002900028077
8, 0.0041347, 0.23154831325484793, 0.20378139599961287
9, 0.003966942, 0.2062614942225183, 0.1778169130002425
10, 0.0064485213, 0.18628019692814632, 0.21118587000000844
sample: 1 ./temp/LA_E_2944451.wav
1, 0.008693071, 0.008693071082234383, 0.19942270400042617
2, 0.11197856, 0.060335815884172916, 0.2053144900000916
3, 0.9272376, 0.349303067351381, 0.20838562700009788
4, 0.10228269, 0.2875479725189507, 0.23918284400042467
5, 0.009737245, 0.2319858269765973, 0.2040209410006355
6, 0.0044415575, 0.19406178205584487, 0.2044056120003006
7, 0.7205871, 0.2692796810130988, 0.20408704100009345
8, 0.0118034445, 0.23709515144582838, 0.18094884699985414
9, 0.053131, 0.21665469008601373, 0.20845838600052957
10, 0.9228815, 0.2872773694805801, 0.2044444070006648
sample: 2 ./temp/LA_E_9877938.wav
1, 0.0024511851, 0.0024511851370334625, 0.20787766099965665
2, 0.0023307865, 0.00239098584279418, 0.20372176599994418
3, 0.0027380537, 0.0025066751210639873, 0.20100030100002186
4, 0.008031011, 0.003887758997734636, 0.2050533390001874
5, 0.0792338, 0.018956967769190668, 0.20473954299995967
6, 0.016906692, 0.018615255093512435, 0.2050635780005905
7, 0.003965192, 0.01652238893854831, 0.20470956899953308
8, 0.0055720564, 0.01515359737095423, 0.1729691719992843
9, 0.011938915, 0.014796410402696993, 0.20519002899982297
10, 0.010307458, 0.01434751518536359, 0.20659463399988454
sample: 3 ./temp/LA_E_6091662.wav
1, 0.060091928, 0.06009192764759064, 0.17812634900019475
2, 0.22681655, 0.14345423877239227, 0.20232051899984071
3, 0.16758204, 0.15149683753649393, 0.17967755799963925
4, 0.08712309, 0.13540340028703213, 0.22971155600043858
5, 0.033017494, 0.11492621898651123, 0.20150407300025108
6, 0.039434265, 0.10234422671298186, 0.1740836170001785
7, 0.13256212, 0.10666106800947871, 0.17442302399922482
8, 0.12525474, 0.10898527642711997, 0.23255830499965668
9, 0.6559202, 0.1697558243241575, 0.17315686700021615
10, 0.0139182275, 0.15417206464335323, 0.2070916769998803
sample: 4 ./temp/LA_E_6916145.wav
1, 0.00037115588, 0.00037115588202141225, 0.20691217400053574
2, 0.0017169775, 0.0010440666665090248, 0.17811122999955842
3, 7.258493e-05, 0.0007202394214497568, 0.20427832699988357
4, 0.00018121392, 0.000585483046961599, 0.20861489000071742
5, 0.00014015872, 0.0004964181818650105, 0.2038183989998288
6, 0.0004908775, 0.0004954947326041292, 0.20086335399992095
7, 0.004436673, 0.0010585202180664055, 0.20923912699981884
8, 7.616099e-05, 0.0009357253147754818, 0.20241294400057086
9, 0.00077793736, 0.0009181933192950156, 0.2129064520004249
10, 7.6031974e-05, 0.0008339771848113742, 0.20421247000012954
sample: 5 ./temp/LA_E_1375436.wav
1, 0.9999714, 0.9999713897705078, 0.20728269899973384
2, 0.44382024, 0.7218958139419556, 0.20518253200043546
3, 0.0024223526, 0.48207132681272924, 0.16725593299997854
4, 0.99879575, 0.6112524320487864, 0.20780752700011362
5, 0.005939777, 0.49018990104086696, 0.2044264429996474
6, 0.0047463346, 0.40928263997193426, 0.20868119800070417
7, 0.9998635, 0.4936513350278671, 0.20532700999956432
8, 0.40452284, 0.4825102726754267, 0.2081101439998747
9, 0.070889816, 0.4367746663435052, 0.20829463399968517
10, 7.525653e-05, 0.39310472536235463, 0.20014148600057524
sample: 6 ./temp/LA_E_3294833.wav
1, 0.002434843, 0.002434842986986041, 0.18029672000011487
2, 0.94865274, 0.47554379364009947, 0.18041523400006554
3, 0.0004841321, 0.3171905731239046, 0.20088843000030465
